Platform,BrandName,SuperCategory,SubCategory,variantid,ProductName,SellerName,Color,App_Image,App_Deeplink,Avg_Price,Price_Range,VariantSize,Datetime of FirstLiveDate,rank,Aging
Production,T-Shirts,Apparels,t-shirts,2591393,T-Shirts 1615,CHARANPAL SINGH GULATI,"Multicolor-6,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486917/11-06-2024/1718105493674a332fdc5ae4b47019e7c3fa9b3a10fe0.jpg,https://bijnis.app.link/lPuxK8VrbLb,145.95,139 - 153,"L,M,XL","12 Jul, 2024 15:05:36",1,15
Production,T-Shirts,Apparels,t-shirts,2591394,T-Shirts 1616,CHARANPAL SINGH GULATI,"Multicolor-6,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/12-06-2024/17181695528883e4a218c6b904c089dd485ef7af6176a.jpg,https://bijnis.app.link/gPszm9VrbLb,166.95,159 - 175,"L,M,XL","12 Jul, 2024 15:05:36",1,15
Production,T-Shirts,Apparels,t-shirts,2591395,Poly Cotton Drop Shoulder Slim Fit 1617,CHARANPAL SINGH GULATI,"Multicolor-6,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486917/20-06-2024/1718871416567cc72649885a549d696c28b6817d2c922.jpg,https://bijnis.app.link/UZ3Ty8VrbLb,169.00,161 - 177,"L,M,XL","12 Jul, 2024 15:05:36",1,15
Production,T-Shirts,Apparels,t-shirts,2591396,Poly Cotton Drop Shoulder Slim Fit 1618,"CHARANPAL SINGH GULATI,bijnis express","Multicolor-6,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486917/20-06-2024/1718873127973bb05eb4ca7474834937970363b2912a1.jpg,https://bijnis.app.link/MijmFiWrbLb,166.95,159 - 175,"L,M,XL","12 Jul, 2024 15:05:36",1,15
Production,T-Shirts,Apparels,t-shirts,2591398,Polyester Lycra Regular Fit 1620,SHRI BALAJI GARMENTS,"Maroon-1,Dark grey-1,Peach-1,Teal Blue-1,Light Yellow-1,Dark green-1,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/22-06-2024/1719045170428b86c43406fbe454492c81915d0f56280.jpg,https://bijnis.app.link/Nhgojqg4mLb,145.95,139 - 153,"L,M,XL","19 Jul, 2024 12:05:45",1,8
Production,T-Shirts,Apparels,t-shirts,2591399,Polyester Lycra Regular Fit 1621,SHRI BALAJI GARMENTS,"Black-1,Sky Blue-1,Navy Blue-1,Grey-1,Peach-1,White-1,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/22-06-2024/171904488360305e1a09de76f40d3927943c6e5f675ba.jpg,https://bijnis.app.link/nqks6og4mLb,145.95,139 - 153,"L,M,XL","19 Jul, 2024 12:05:45",1,8
Production,T-Shirts,Apparels,t-shirts,2591400,Polyester Lycra Regular Fit 1622,SHRI BALAJI GARMENTS,"Maroon-1,Dark grey-1,Dark green-1,Peach-1,Teal Blue-1,Light Yellow-1,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/22-06-2024/1719044656467b0527ac2ea0044eb89a76d708c9ff055.jpg,https://bijnis.app.link/3UwbKpg4mLb,145.95,139 - 153,"L,M,XL","19 Jul, 2024 12:05:45",1,8
Production,T-Shirts,Apparels,t-shirts,2591401,Polyester Lycra Regular Fit 1623,SHRI BALAJI GARMENTS,"Maroon-1,Dark grey-1,Dark green-1,Peach-1,Light Yellow-1,Teal Blue-1,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/22-06-2024/1719044111865bd58ac9e52ff4fff9bab9d082f71d91b.jpg,https://bijnis.app.link/Y5ECGog4mLb,145.95,139 - 153,"L,M,XL","19 Jul, 2024 12:05:45",1,8
Production,T-Shirts,Apparels,t-shirts,2591402,Polyester Lycra Regular Fit 1624,SHRI BALAJI GARMENTS,"Black-1,Navy Blue-1,Grey-1,White-1,Peach-1,Sky Blue-1,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/22-06-2024/1719043844112932dcdf2480548cc913871cdfa9b6e18.jpg,https://bijnis.app.link/GqAjOqg4mLb,145.95,139 - 153,"L,M,XL","19 Jul, 2024 12:05:45",1,8
Production,T-Shirts,Apparels,t-shirts,2591409,Polyester Lycra Regular Fit 1625,SHRI BALAJI GARMENTS,"Black-1,Sky Blue-1,Navy Blue-1,White-1,Grey-1,Peach-1,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/22-06-2024/1719044309883f2dce73255ea4edc98682961bb6ff312.jpg,https://bijnis.app.link/Kmg8Erg4mLb,145.95,139 - 153,"L,M,XL","19 Jul, 2024 12:05:45",1,8
Production,T-Shirts,Apparels,t-shirts,2591429,Polyester Lycra Collar Neck 1626,CHARANPAL SINGH GULATI,"Multicolor-6,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/smApp/13-06-2024/17182800436125a3403a7a4b94431afc3522c31a01021.jpg,https://bijnis.app.link/4mNlpqg4mLb,177.45,169 - 186,"L,M,XL","19 Jul, 2024 12:05:45",1,8
Production,T-Shirts,Apparels,t-shirts,2591430,Polyester Lycra Collar Neck 1627,"shanti hosiery factory,bijnis express","Multicolor-12,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/smApp/15-06-2024/1718437404709cc9c8e2cf3e04abcb86fb7c71149ed42.jpg,https://bijnis.app.link/VsiyRbWrbLb,198.45,189 - 208,"L,XL,XXL","12 Jul, 2024 15:05:36",1,15
Production,T-Shirts,Apparels,t-shirts,2591431,Polyester Lycra Collar Neck Slim Fit 1628,CHARANPAL SINGH GULATI,"Multicolor-6,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/smApp/20-06-2024/1718870719479df2b2ac0eadb435a9c254784b6f025f1.jpg,https://bijnis.app.link/TlsHNaWrbLb,189.00,180 - 198,"L,M,XL","12 Jul, 2024 15:05:36",1,15
Production,T-Shirts,Apparels,t-shirts,2591432,Polyester Lycra Collar Neck Slim Fit 1629,"CHARANPAL SINGH GULATI,bijnis express","Multicolor-6,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/smApp/20-06-2024/1718870936534178dfc75f5854b5f9a8e9e52c51ab123.jpg,https://bijnis.app.link/OlVZf7VrbLb,189.00,180 - 198,"L,M,XL","12 Jul, 2024 15:05:36",1,15
Production,T-Shirts,Apparels,t-shirts,2591439,Polyester Lycra Collar Neck Slim Fit 1630,"CHARANPAL SINGH GULATI,bijnis express","Multicolor-6,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/smApp/20-06-2024/17188701140248e3b0e6b9c01429a871dd94989414c7d.jpg,https://bijnis.app.link/MioKFaWrbLb,189.00,180 - 198,"L,M,XL","12 Jul, 2024 15:05:36",1,15
Production,T-Shirts,Apparels,t-shirts,2591458,T-Shirts 1631,Jainam International,"Multicolor-18,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486917/06-07-2024/172024686408546cf96893030462887f33e757ed1a62f.jpg,https://bijnis.app.link/lyniPEhdOKb,114.45,109 - 120,"L,M,S,XL,XXL","28 Jun, 2024 21:01:10",1,29
Production,T-Shirts,Apparels,t-shirts,2591821,T-Shirts 1632,VAAHO KNIT,"Multicolor-5,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486917/02-07-2024/17199252888335c84f9c4b800407288a8f1299f92e024.jpg,https://bijnis.app.link/dTc2gNTQUKb,257.00,244 - 270,"L,M,XL","02 Jul, 2024 18:01:09",1,25
Production,T-Shirts,Apparels,t-shirts,2591822,T-Shirts 1633,DAGA WORLD,"Multicolor-12,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/smApp/29-06-2024/1719645815107f5eef7a71d204e679b4f4ac9e18c5127.jpg,https://bijnis.app.link/AMLgpRZbTKb,102.80,98 - 108,"L,M,S,XL,XXL","01 Jul, 2024 15:01:21",1,26
Production,T-Shirts,Apparels,t-shirts,2592176,T-Shirts 1634,UMARANI GARMENTS,"Multicolor-5,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719836305269b42492016f0443eabc94b93a6a772f0e.jpg,https://bijnis.app.link/FlmHNUTQUKb,212.02,201 - 223,"L,M,S,XL,XXL","02 Jul, 2024 12:01:36",1,25
Production,T-Shirts,Apparels,t-shirts,2592177,T-Shirts 1635,UMARANI GARMENTS,"Multicolor-10,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719837780311b5909e696a154a5bb507261fc166dbf9.jpg,https://bijnis.app.link/kftxgKTQUKb,160.63,153 - 169,"L,M,XL","02 Jul, 2024 12:01:36",1,25
Production,T-Shirts,Apparels,t-shirts,2592178,T-Shirts 1636,UMARANI GARMENTS,"Multicolor-6,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/06-07-2024/17202494749713395d29c950f4d908d6db74ac9b85a22.jpg,https://bijnis.app.link/UK9jx9jO4Kb,262.14,249 - 275,"L,M,XL","08 Jul, 2024 12:01:47",1,19
Production,T-Shirts,Apparels,t-shirts,2592191,T-Shirts 1637,UMARANI GARMENTS,"Multicolor-10,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719837484772e952187d4f2845009f1c9fd374e7f696.jpg,https://bijnis.app.link/8HW9ZNTQUKb,150.35,143 - 158,"L,M,XL","02 Jul, 2024 12:01:36",1,25
Production,T-Shirts,Apparels,t-shirts,2592192,T-Shirts 1638,UMARANI GARMENTS,"Multicolor-10,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/171983833202223b64802b13b4fe48ee8267de5c5f35f.jpg,https://bijnis.app.link/NuM2wMTQUKb,174.76,166 - 183,"L,M,XL,XXL","02 Jul, 2024 12:01:36",1,25
Production,T-Shirts,Apparels,t-shirts,2592193,T-Shirts 1639,UMARANI GARMENTS,"Multicolor-10,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719837187250647614f9477a4f5db037e673729aada7.jpg,https://bijnis.app.link/MUtYiLTQUKb,160.63,153 - 169,"L,M,XL","02 Jul, 2024 12:01:36",1,25
Production,T-Shirts,Apparels,t-shirts,2592195,T-Shirts 1640,UMARANI GARMENTS,"Multicolor-8,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/06-07-2024/1720248964908288992d9abfc4b97b19b7e1b00dbc151.jpg,https://bijnis.app.link/2CXpe8jO4Kb,278.84,265 - 293,"L,M,XL","08 Jul, 2024 12:01:47",1,19
Production,T-Shirts,Apparels,t-shirts,2592196,T-Shirts 1641,UMARANI GARMENTS,"Light red-2,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/17198369311094254c82397cb44e881fbafe6fb79ed83.jpg,https://bijnis.app.link/qPBKEOTQUKb,174.76,166 - 183,"L,M,XL","02 Jul, 2024 12:01:36",1,25
Production,T-Shirts,Apparels,t-shirts,2592200,T-Shirts 1642,UMARANI GARMENTS,"Light red-2,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719836736878bdd4d457e7db4893a9c510db40870aef.jpg,https://bijnis.app.link/WBOnYQTQUKb,174.76,166 - 183,"L,M,XL","02 Jul, 2024 12:01:36",1,25
Production,T-Shirts,Apparels,t-shirts,2592202,T-Shirts 1643,UMARANI GARMENTS,Pink,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487542/29-06-2024/1719644249719bbbb4d730e754ce1bac17ea033b3d163.jpg,https://bijnis.app.link/1C6uoRTQUKb,174.76,166 - 183,"L,M,XL","02 Jul, 2024 12:01:36",1,25
Production,T-Shirts,Apparels,t-shirts,2592483,T-Shirts 1644,KNIT CONNECT LLP,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/02-07-2024/171990829285892a78cf03a644939b60f3de184aaea6e.jpg,https://bijnis.app.link/Tt92WNTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592484,T-Shirts 1644,KNIT CONNECT LLP,Navy Blue,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/02-07-2024/1719908217073f5e124234a3f4f3ebbbd4ea87afcd3c0.jpg,https://bijnis.app.link/0WipRPTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",2,25
Production,T-Shirts,Apparels,t-shirts,2592485,T-Shirts 1644,KNIT CONNECT LLP,White,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/02-07-2024/171990810190772e5194732ff46cc93bf8b686bd2e589.jpg,https://bijnis.app.link/63hXZKTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592486,T-Shirts 1645,KNIT CONNECT LLP,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/17198337274968b829a0e67244a06b515138b04fe82f1.jpg,https://bijnis.app.link/kxxxJMTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592487,T-Shirts 1645,KNIT CONNECT LLP,White,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/17198334892642a69ec630f7543fab98833e15c8fac4f.jpg,https://bijnis.app.link/DbmbvLTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592488,T-Shirts 1646,KNIT CONNECT LLP,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/02-07-2024/1719906119422328d5c099fc04437b805e9d9dfcd87d8.jpg,https://bijnis.app.link/HONt5QTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592489,T-Shirts 1646,KNIT CONNECT LLP,Sea Green,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/02-07-2024/1719906029448f5ee130cb88f46a696b2dd2e43174ca8.jpg,https://bijnis.app.link/rW7pYLTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592490,T-Shirts 1647,KNIT CONNECT LLP,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/02-07-2024/171990555426506c6e37a0bc6445ebb2bfd73d1eeaf52.jpg,https://bijnis.app.link/I5IgmMTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592491,T-Shirts 1647,KNIT CONNECT LLP,Navy Blue,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/02-07-2024/171990543971216669253d36d42d38464df1f4d374da9.jpg,https://bijnis.app.link/NzOl1PTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592492,T-Shirts 1647,KNIT CONNECT LLP,Coral,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/02-07-2024/1719905314581ed12e84f462341ed93deb761db06f238.jpg,https://bijnis.app.link/OAE9ENTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592493,T-Shirts 1648,KNIT CONNECT LLP,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/17198504505123e861255d04846e6842d48944be919cf.jpg,https://bijnis.app.link/BCpUANTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592494,T-Shirts 1648,KNIT CONNECT LLP,Sky Blue,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719850384870eb6d6289c0d7459b82863e064da78c22.jpg,https://bijnis.app.link/eQMadMTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592577,T-Shirts 1650,KNIT CONNECT LLP,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/17198500726315a7defae89474adfacfb65da6b80f3cc.jpg,https://bijnis.app.link/mxXqqPTQUKb,540.04,513 - 567,,"02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592578,T-Shirts 1650,KNIT CONNECT LLP,Camel,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719850003116b80710a7696c4676b58272edbbab2f76.jpg,https://bijnis.app.link/U0ew5STQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",2,25
Production,T-Shirts,Apparels,t-shirts,2592585,T-Shirts 1651,KNIT CONNECT LLP,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/17198495331417bb09d9ace9840ffb1f30289b4bd5e99.jpg,https://bijnis.app.link/gG5lAXNvWKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592586,T-Shirts 1651,KNIT CONNECT LLP,Red,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719849459594d24fc4cdb3d54b038e8005a3baf365b6.jpg,https://bijnis.app.link/ElqjmOTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592587,T-Shirts 1651,KNIT CONNECT LLP,Mustard,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719849408453f55ec874f643460998d1a16a5eee798e.jpg,https://bijnis.app.link/UKk1IOTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592588,T-Shirts 1651,KNIT CONNECT LLP,White,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719849338166e67ef88c7805448dad881acaa2799214.jpg,https://bijnis.app.link/L5122PTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592594,T-Shirts 1652,KNIT CONNECT LLP,Navy Blue,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/171984881717455b5cb8934be40aca9fb627fa832abfb.jpg,https://bijnis.app.link/yKQeEQTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592595,T-Shirts 1652,KNIT CONNECT LLP,White,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719848715201f365d477983343be8231401eca302429.jpg,https://bijnis.app.link/NNFgVXTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592596,T-Shirts 1652,KNIT CONNECT LLP,Grey,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719848642455e629f128922e4bc08bb1b30e9cb2832d.jpg,https://bijnis.app.link/QaCA7PTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592597,T-Shirts 1652,KNIT CONNECT LLP,Light Green,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/17198485241315a43ad1f1c454ba1be5cc9f615146b19.jpg,https://bijnis.app.link/UeaFiQTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592601,T-Shirts 1653,KNIT CONNECT LLP,Sky Blue,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/17198317939449280a3339b8a47eb9c17d581377c2a07.jpg,https://bijnis.app.link/16eanOTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592604,T-Shirts 1654,KNIT CONNECT LLP,White,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719848216101e056ab2d4d4d4a70988fb20e6922dc05.jpg,https://bijnis.app.link/CVmKeZTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592605,T-Shirts 1655,KNIT CONNECT LLP,White,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/1719831515741c0c32e55d0bc463bb03375dc34ca536f.jpg,https://bijnis.app.link/UX0fPOTQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592606,T-Shirts 1655,KNIT CONNECT LLP,Sea Green,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/01-07-2024/17198313354156c84b18c76d74b7e94004dd8c358c81e.jpg,https://bijnis.app.link/2kxCv5TQUKb,540.04,513 - 567," L, XL, XXL,M","02 Jul, 2024 15:01:04",1,25
Production,T-Shirts,Apparels,t-shirts,2592805,T-Shirts 1657,UMARANI GARMENTS,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487542/02-07-2024/171989333986043ce815589024388b9cafac66d9279fc.jpg,https://bijnis.app.link/7Gfdabwu1Kb,236.44,225 - 248,"L,M,S","06 Jul, 2024 21:01:54",1,21
Production,T-Shirts,Apparels,t-shirts,2592806,T-Shirts 1658,UMARANI GARMENTS,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487542/02-07-2024/17198933350003f2b3c23988740bb8abc9ce859e43de4.jpg,https://bijnis.app.link/0uWOscwu1Kb,236.44,225 - 248,"L,M,S","06 Jul, 2024 21:01:54",1,21
Production,T-Shirts,Apparels,t-shirts,2592807,T-Shirts 1659,UMARANI GARMENTS,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/06-07-2024/17202456688143d54e08b327b44dd92b439d19888c987.jpg,https://bijnis.app.link/mk1ylbwu1Kb,236.44,225 - 248,"L,M,S","06 Jul, 2024 21:01:54",1,21
Production,T-Shirts,Apparels,t-shirts,2592808,T-Shirts 1660,UMARANI GARMENTS,"Multicolor-10,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/06-07-2024/1720246080666f2c3483e90dc49e3b2eec7d907078953.jpg,https://bijnis.app.link/ubwbkdwu1Kb,147.78,140 - 155,"L,M,XL","06 Jul, 2024 21:01:54",1,21
Production,T-Shirts,Apparels,t-shirts,2592809,T-Shirts 1661,THUNDER FIT,"Multicolor-10,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/06-07-2024/172024636654700f5d80b1af344069dc0716256db56b3.jpg,https://bijnis.app.link/OPcF5aQ6cLb,147.78,140 - 155,"L,M,S,XL","13 Jul, 2024 12:02:23",1,14
Production,T-Shirts,Apparels,t-shirts,2593349,T-Shirts 1663,VAAHO KNIT,"Multicolor-5,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/03-07-2024/1719986761872ebc30d9dd1e24df9b76381e52ff5db1b.jpg,https://bijnis.app.link/W0oDVmCPZKb,301.98,287 - 317,"L,M,XL","05 Jul, 2024 12:01:12",1,22
Production,T-Shirts,Apparels,t-shirts,2593350,T-Shirts 1664,DAGA WORLD,"Multicolor-3,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/smApp/02-07-2024/17199362212080807717b0a9c4d4e96a564cd53d4c1b7.jpg,https://bijnis.app.link/B9d009NvWKb,379.07,360 - 398,"L,XL,XXL","03 Jul, 2024 15:01:31",1,24
Production,T-Shirts,Apparels,t-shirts,2593790,T-Shirts 1665,Om Sai Garments,"Multicolor-5,",https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/smApp/04-07-2024/17200720293922b802e6604204335bf841be611b3ce79.jpg,https://bijnis.app.link/CcpledIaYKb,231.30,220 - 243,"L,M,XL,XXL","04 Jul, 2024 12:01:21",1,23
Production,T-Shirts,Apparels,t-shirts,2593879,T-Shirts 1666,Munnu Garment,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486616/13-07-2024/1720859114440d051f67a640c4a548ccba086ba12fd77.jpg,https://bijnis.app.link/hvgaJFet6Kb,100.29,95 - 105," L, XL,M","09 Jul, 2024 15:01:00",1,18
Production,T-Shirts,Apparels,t-shirts,2593880,T-Shirts 1667,Munnu Garment,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490487986/06-07-2024/17202374152190303eec09626432297e27c176cb1ed90.jpg,https://bijnis.app.link/Yy7r0iwu1Kb,100.29,95 - 105," L, XL,M","06 Jul, 2024 15:00:55",1,21
Production,T-Shirts,Apparels,t-shirts,2593882,T-Shirts 1668,Munnu Garment,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486616/26-07-2024/17219960379821595e742b9d04deabda62890719519da.jpg,https://bijnis.app.link/kLMm3fwu1Kb,100.29,95 - 105," L, XL,M","06 Jul, 2024 15:00:55",1,21
Production,T-Shirts,Apparels,t-shirts,2593883,T-Shirts 1669,Munnu Garment,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486616/26-07-2024/17219963670165fc7c721815243289ee6ffb50ce5bd66.jpg,https://bijnis.app.link/y4beshwu1Kb,100.29,95 - 105," L, XL,M","06 Jul, 2024 15:00:55",1,21
Production,T-Shirts,Apparels,t-shirts,2593886,T-Shirts 1670,Munnu Garment,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486616/26-07-2024/1721996486810f0329388f3f847daab303eafd465af14.jpg,https://bijnis.app.link/WHjYIhwu1Kb,100.29,95 - 105," L, XL,M","06 Jul, 2024 15:00:55",1,21
Production,T-Shirts,Apparels,t-shirts,2593931,T-Shirts 1671,Munnu Garment,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486616/26-07-2024/1721996717016e5b7a7aca593415da68c9436566b8f53.jpg,https://bijnis.app.link/sn4XZmwu1Kb,100.29,95 - 105," L, XL,M","06 Jul, 2024 15:00:55",1,21
Production,T-Shirts,Apparels,t-shirts,2593932,T-Shirts 1672,Munnu Garment,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486616/13-07-2024/1720859175092b0f81369f09747d1b2c50b5bbc72e4ed.jpg,https://bijnis.app.link/0hnAYhwu1Kb,100.29,95 - 105," L, XL,M","06 Jul, 2024 15:00:55",1,21
Production,T-Shirts,Apparels,t-shirts,2593934,T-Shirts 1673,Munnu Garment,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486616/26-07-2024/172199701953369a1e948728942db90daf695d315942f.jpg,https://bijnis.app.link/KpX9Yhwu1Kb,100.29,95 - 105," L, XL,M","06 Jul, 2024 15:00:55",1,21
Production,T-Shirts,Apparels,t-shirts,2593935,T-Shirts 1674,Munnu Garment,Black,https://bijnis.s3.ap-south-1.amazonaws.com/production/uploads/1490486616/26-07-2024/1721996829036fd42ee1b217a4fba9581d8dd87492ad9.jpg,https://bijnis.app.link/FAUgmhwu1Kb,100.29,95 - 105," L, XL,M","06 Jul, 2024 15:00:55",1,21
